Source [urn:wisebed:unigetestbed:0x1cb9], Text [Joined::0x1cb9::], Level[DEBUG], Time[2011-02-10T14:32:17.458+01:00]
Source [urn:wisebed:unigetestbed:0x9708], Text [Joined::0x9708::], Level[DEBUG], Time[2011-02-10T14:32:17.456+01:00]
Source [urn:wisebed:unigetestbed:0x1725], Text [Send::0x1725::43::0xffff::], Level[DEBUG], Time[2011-02-10T14:32:17.313+01:00]
Source [urn:wisebed:unigetestbed:0x96eb], Text [JOIN::0x96eb::0<1::], Level[DEBUG], Time[2011-02-10T14:32:17.436+01:00]
Source [urn:wisebed:unigetestbed:0x9a0c], Text [JOIN::0x9a0c::0<1::], Level[DEBUG], Time[2011-02-10T14:32:17.438+01:00]
Source [urn:wisebed:unigetestbed:0x9700], Text [JOIN::0x9700::0<1::], Level[DEBUG], Time[2011-02-10T14:32:17.316+01:00]
Source [urn:wisebed:unigetestbed:0x9731], Text [JOIN::0x9731::0<1::], Level[DEBUG], Time[2011-02-10T14:32:17.316+01:00]
Source [urn:wisebed:unigetestbed:0x9700], Text [Joined::0x9700::], Level[DEBUG], Time[2011-02-10T14:32:17.318+01:00]
Source [urn:wisebed:unigetestbed:0x9731], Text [Joined::0x9731::], Level[DEBUG], Time[2011-02-10T14:32:17.318+01:00]
Source [urn:wisebed:unigetestbed:0x9a0d], Text [JOIN::0x9a0d::0<1::], Level[DEBUG], Time[2011-02-10T14:32:17.437+01:00]
Source [urn:wisebed:unigetestbed:0x9a0c], Text [Joined::0x9a0c::], Level[DEBUG], Time[2011-02-10T14:32:17.439+01:00]
Source [urn:wisebed:unigetestbed:0x96eb], Text [Joined::0x96eb::], Level[DEBUG], Time[2011-02-10T14:32:17.438+01:00]
Source [urn:wisebed:unigetestbed:0x9a0d], Text [Joined::0x9a0d::], Level[DEBUG], Time[2011-02-10T14:32:17.441+01:00]
Source [urn:wisebed:unigetestbed:0x1b99], Text [Send::0x1b99::43::0xffff::], Level[DEBUG], Time[2011-02-10T14:32:17.457+01:00]
Source [urn:wisebed:unigetestbed:0x9a0c], Text [JOIN2::0x9a0c::0<1::0x1b99<0x1725::], Level[DEBUG], Time[2011-02-10T14:32:17.459+01:00]
Source [urn:wisebed:unigetestbed:0x96c2], Text [JOIN::0x96c2::0<1::], Level[DEBUG], Time[2011-02-10T14:32:17.340+01:00]
Source [urn:wisebed:unigetestbed:0x96c2], Text [Joined::0x96c2::], Level[DEBUG], Time[2011-02-10T14:32:17.341+01:00]
Source [urn:wisebed:unigetestbed:0x96c2], Text [JOIN2::0x96c2::0<1::0x15d3<0x1b99::], Level[DEBUG], Time[2011-02-10T14:32:17.361+01:00]
Source [urn:wisebed:unigetestbed:0x15d3], Text [Send::0x15d3::43::0xffff::], Level[DEBUG], Time[2011-02-10T14:32:17.367+01:00]
Source [urn:wisebed:unigetestbed:0x1b95], Text [JOIN::0x1b95::0<1::], Level[DEBUG], Time[2011-02-10T14:32:17.367+01:00]
Source [urn:wisebed:unigetestbed:0x1b3b], Text [JOIN::0x1b3b::0<1::], Level[DEBUG], Time[2011-02-10T14:32:17.400+01:00]
Source [urn:wisebed:unigetestbed:0x96e5], Text [JOIN::0x96e5::0<1::], Level[DEBUG], Time[2011-02-10T14:32:17.401+01:00]
Source [urn:wisebed:unigetestbed:0x9a0d], Text [JOIN2::0x9a0d::0<1::0x15d3<0x1725::], Level[DEBUG], Time[2011-02-10T14:32:17.490+01:00]
