0x09,0x24	9	-69
0x09,0x24	10	-71
0x09,0x24	12	-66
0x09,0x24	13	-70
0x09,0x24	14	-71
0x09,0x24	15	-70
0x09,0x24	16	-70
0x09,0x24	17	-70
0x09,0x24	18	-71
0x09,0x24	20	-71
0x09,0x24	21	-71
0x09,0x24	22	-71
0x09,0x24	23	-69
0x09,0x24	24	-70
0x09,0x24	26	-70
0x09,0x24	27	-70
0x09,0x24	28	-69
0x09,0x24	29	-69
0x09,0x24	30	-70
0x09,0x24	31	-70
0x09,0x24	32	-70
0x09,0x24	33	-71
0x09,0x24	34	-70
0x09,0x24	35	-69
0x09,0x24	36	-70
0x09,0x24	37	-73
0x09,0x24	38	-68
0x09,0x24	39	-69
0x09,0x24	40	-71
0x09,0x24	41	-70
0x09,0x24	42	-70
0x09,0x24	43	-70
0x09,0x24	44	-70
0x09,0x24	45	-71
0x09,0x24	46	-70
0x09,0x24	47	-71
0x09,0x24	48	-70
0x09,0x24	49	-70
0x09,0x24	50	-70
0x09,0x24	51	-69
0x09,0x24	52	-68
0x09,0x24	53	-70
0x09,0x24	54	-69
0x09,0x24	55	-70
0x09,0x24	56	-69
0x09,0x24	57	-69
0x09,0x24	58	-69
0x09,0x24	59	-69
0x09,0x24	60	-69
0x09,0x24	61	-69
0x09,0x24	62	-69
0x09,0x24	63	-71
0x09,0x24	64	-70
0x09,0x24	65	-71
0x09,0x24	66	-70
0x09,0x24	67	-70
0x09,0x24	68	-70
0x09,0x24	69	-70
0x09,0x24	70	-71
0x09,0x24	71	-71
0x09,0x24	73	-71
0x09,0x24	74	-70
0x09,0x24	75	-70
0x09,0x24	76	-71
0x09,0x24	77	-73
0x09,0x24	78	-71
0x09,0x24	79	-73
0x09,0x24	80	-73
0x09,0x24	81	-73
0x09,0x24	83	-73
0x09,0x24	85	-73
0x09,0x24	86	-73
0x09,0x24	87	-72
0x09,0x24	88	-72
0x09,0x24	89	-72
0x09,0x24	90	-73
0x09,0x24	91	-73
0x09,0x24	93	-73
0x09,0x24	94	-73
0x09,0x24	95	-73
0x09,0x24	97	-73
0x09,0x24	98	-73
0x09,0x24	99	-72
0x09,0x24	101	-73
0x09,0x24	102	-73
0x09,0x24	103	-72
0x09,0x24	108	-73
0x09,0x24	111	-73
0x09,0x24	112	-73
0x09,0x24	114	-72
0x09,0x24	115	-71
0x09,0x24	118	-73
0x09,0x24	119	-73
0x09,0x24	120	-73
0x09,0x24	124	-73
0x09,0x24	126	-73
0x09,0x24	127	-71
0x09,0x24	128	-72
0x09,0x24	129	-71
0x09,0x24	131	-72
0x09,0x24	132	-71
0x09,0x24	133	-71
0x09,0x24	134	-70
0x09,0x24	135	-71
0x09,0x24	136	-71
0x09,0x24	137	-71
0x09,0x24	138	-71
0x09,0x24	139	-71
0x09,0x24	141	-71
0x09,0x24	142	-71
0x09,0x24	143	-70
0x09,0x24	144	-70
0x09,0x24	145	-70
0x09,0x24	147	-69
0x09,0x24	154	-68
0x09,0x24	159	-71
0x09,0x24	160	-71
0x09,0x24	162	-72
0x09,0x24	163	-71
0x09,0x24	165	-71
0x09,0x24	166	-71
0x09,0x24	167	-68
0x09,0x24	168	-70
0x09,0x24	169	-71
0x09,0x24	170	-71
0x09,0x24	172	-70
0x09,0x24	173	-71
0x09,0x24	174	-70
0x09,0x24	175	-71
0x09,0x24	176	-71
0x09,0x24	177	-70
0x09,0x24	178	-70
0x09,0x24	179	-70
0x09,0x24	180	-70
0x09,0x24	181	-70
0x09,0x24	182	-70
0x09,0x24	183	-71
0x09,0x24	184	-72
0x09,0x24	185	-71
0x09,0x24	186	-71
0x09,0x24	188	-69
0x09,0x24	189	-71
0x09,0x24	190	-72
0x09,0x24	192	-71
0x09,0x24	193	-70
0x09,0x24	198	-71
0x09,0x24	201	-73
0x09,0x24	202	-73
0x09,0x24	206	-72
0x09,0x24	207	-73
0x09,0x24	209	-71
0x09,0x24	211	-71
0x09,0x24	212	-72
0x09,0x24	213	-69
0x09,0x24	214	-70
0x09,0x24	216	-70
0x09,0x24	217	-71
0x09,0x24	218	-71
0x09,0x24	219	-71
0x09,0x24	220	-70
0x09,0x24	221	-70
0x09,0x24	222	-69
0x09,0x24	223	-70
0x09,0x24	225	-71
0x09,0x24	227	-70
0x09,0x24	228	-71
0x09,0x24	229	-71
0x09,0x24	230	-71
0x09,0x24	231	-71
0x09,0x24	232	-69
0x09,0x24	233	-70
0x09,0x24	234	-71
0x09,0x24	235	-70
0x09,0x24	236	-70
0x09,0x24	237	-70
0x09,0x24	238	-69
0x09,0x24	239	-72
0x09,0x24	241	-71
0x09,0x24	244	-72
0x09,0x24	245	-73
0x09,0x24	246	-72
0x09,0x24	247	-72
0x09,0x24	248	-71
0x09,0x24	250	-71
0x09,0x24	251	-70
0x09,0x24	252	-71
0x09,0x24	253	-70
0x09,0x24	254	-71
0x09,0x24	255	-68
0x09,0x24	256	-68
0x09,0x24	257	-70
0x09,0x24	258	-72
0x09,0x24	259	-71
0x09,0x24	261	-70
0x09,0x24	262	-70
0x09,0x24	263	-70
0x09,0x24	264	-70
0x09,0x24	265	-70
0x09,0x24	266	-72
0x09,0x24	267	-72
0x09,0x24	268	-73
0x09,0x24	269	-73
0x09,0x24	271	-73
0x09,0x24	272	-72
0x09,0x24	273	-68
0x09,0x24	274	-70
0x09,0x24	275	-70
0x09,0x24	276	-69
0x09,0x24	277	-70
0x09,0x24	278	-69
0x09,0x24	279	-69
0x09,0x24	280	-70
0x09,0x24	281	-71
0x09,0x24	282	-70
0x09,0x24	283	-70
0x09,0x24	284	-70
0x09,0x24	285	-71
0x09,0x24	286	-69
0x09,0x24	287	-70
0x09,0x24	288	-70
0x09,0x24	289	-71
0x09,0x24	290	-72
0x09,0x24	291	-71
0x09,0x24	292	-71
0x09,0x24	293	-71
0x09,0x24	294	-72
0x09,0x24	295	-71
0x09,0x24	296	-73
0x09,0x24	297	-72
0x09,0x24	299	-72
0x09,0x24	300	-70
0x09,0x24	302	-71
0x09,0x24	303	-71
0x09,0x24	304	-70
0x09,0x24	305	-71
0x09,0x24	306	-71
0x09,0x24	307	-70
0x09,0x24	308	-70
0x09,0x24	309	-70
0x09,0x24	310	-70
0x09,0x24	311	-70
0x09,0x24	312	-70
0x09,0x24	313	-71
0x09,0x24	314	-70
0x09,0x24	315	-72
0x09,0x24	316	-70
0x09,0x24	317	-71
0x09,0x24	318	-70
0x09,0x24	319	-70
0x09,0x24	320	-70
0x09,0x24	321	-70
0x09,0x24	322	-70
0x09,0x24	323	-69
0x09,0x24	324	-69
0x09,0x24	325	-69
0x09,0x24	326	-69
0x09,0x24	330	-72
0x09,0x24	331	-69
0x09,0x24	332	-69
0x09,0x24	333	-71
0x09,0x24	334	-69
0x09,0x24	335	-72
0x09,0x24	336	-72
0x09,0x24	337	-70
0x09,0x24	338	-70
0x09,0x24	339	-69
