Source [urn:wisebed:ctitestbed:0x1bc4], Text [Present::0x1bc4::1::0x153d::1::0x153d::], Level[DEBUG], Time[2011-03-02T12:53:45.069+02:00]
Source [urn:wisebed:ctitestbed:0x1ccd], Text [DROPPED_NB;0xcb1;Time;366; Node ;0x1ccd; has ;3; neighbors;stability;3], Level[DEBUG], Time[2011-03-02T12:53:46.114+02:00]
Source [urn:wisebed:ctitestbed:0x0cb1], Text [LOST_NB_BIDI;0x1ccd;Time;366; Node ;0xcb1; has ;3; neighbors;stability;53], Level[DEBUG], Time[2011-03-02T12:53:46.119+02:00]
Source [urn:wisebed:ctitestbed:0x6699], Text [ForcedCH::0x6699::], Level[DEBUG], Time[2011-03-02T12:53:48.074+02:00]
Source [urn:wisebed:ctitestbed:0x6699], Text [Present::0x6699::2::0::0::], Level[DEBUG], Time[2011-03-02T12:53:48.077+02:00]
Source [urn:wisebed:ctitestbed:0x6699], Text [Send::0x6699::43::0xffff::0::], Level[DEBUG], Time[2011-03-02T12:53:48.079+02:00]
Source [urn:wisebed:ctitestbed:0x1ccd], Text [ForcedCH::0x1ccd::], Level[DEBUG], Time[2011-03-02T12:53:48.098+02:00]
Source [urn:wisebed:ctitestbed:0x1ccd], Text [Present::0x1ccd::2::0::0::], Level[DEBUG], Time[2011-03-02T12:53:48.122+02:00]
Source [urn:wisebed:ctitestbed:0x1ccd], Text [Send::0x1ccd::43::0xffff::0::], Level[DEBUG], Time[2011-03-02T12:53:48.124+02:00]
Source [urn:wisebed:ctitestbed:0x1ccd], Text [Present::0x1ccd::1::0x14e7::1::0x14e7::], Level[DEBUG], Time[2011-03-02T12:53:49.089+02:00]
Source [urn:wisebed:ctitestbed:0x1b8b], Text [ForcedCH::0x1b8b::], Level[DEBUG], Time[2011-03-02T12:53:54.077+02:00]
Source [urn:wisebed:ctitestbed:0x1b8b], Text [Present::0x1b8b::2::0::0::], Level[DEBUG], Time[2011-03-02T12:53:54.079+02:00]
Source [urn:wisebed:ctitestbed:0x1b8b], Text [Send::0x1b8b::43::0xffff::0::], Level[DEBUG], Time[2011-03-02T12:53:54.081+02:00]
Source [urn:wisebed:ctitestbed:0x1b77], Text [Clusters::0x1b77::1::0x57b::1::0x57b::], Level[DEBUG], Time[2011-03-02T12:54:00.058+02:00]
Source [urn:wisebed:ctitestbed:0x1bc4], Text [Clusters::0x1bc4::1::0x153d::1::0x153d::], Level[DEBUG], Time[2011-03-02T12:54:00.048+02:00]
Source [urn:wisebed:ctitestbed:0x057b], Text [Clusters::0x57b::2::4::0::], Level[DEBUG], Time[2011-03-02T12:54:00.060+02:00]
Source [urn:wisebed:ctitestbed:0x1b8b], Text [Clusters::0x1b8b::2::0::1::], Level[DEBUG], Time[2011-03-02T12:54:00.059+02:00]
Source [urn:wisebed:ctitestbed:0x1b71], Text [Clusters::0x1b71::2::0::1::], Level[DEBUG], Time[2011-03-02T12:54:00.062+02:00]
Source [urn:wisebed:ctitestbed:0x153d], Text [Clusters::0x153d::2::3::2::], Level[DEBUG], Time[2011-03-02T12:54:00.064+02:00]
Source [urn:wisebed:ctitestbed:0xddba], Text [Clusters::0xddba::1::0x14e7::1::0x14e7::], Level[DEBUG], Time[2011-03-02T12:54:00.068+02:00]
Source [urn:wisebed:ctitestbed:0x14e7], Text [Clusters::0x14e7::2::3::0::], Level[DEBUG], Time[2011-03-02T12:54:00.069+02:00]
Source [urn:wisebed:ctitestbed:0x1cd0], Text [Clusters::0x1cd0::1::0x57b::1::0x57b::], Level[DEBUG], Time[2011-03-02T12:53:59.818+02:00]
Source [urn:wisebed:ctitestbed:0x1b85], Text [Clusters::0x1b85::1::0x153d::1::0x153d::], Level[DEBUG], Time[2011-03-02T12:54:00.065+02:00]
Source [urn:wisebed:ctitestbed:0x0c9b], Text [Clusters::0xc9b::1::0x57b::1::0x57b::], Level[DEBUG], Time[2011-03-02T12:53:59.820+02:00]
Source [urn:wisebed:ctitestbed:0x997b], Text [Clusters::0x997b::1::0x14e7::1::0x14e7::], Level[DEBUG], Time[2011-03-02T12:54:00.066+02:00]
Source [urn:wisebed:ctitestbed:0x0cb1], Text [Clusters::0xcb1::2::1::1::], Level[DEBUG], Time[2011-03-02T12:54:00.069+02:00]
Source [urn:wisebed:ctitestbed:0x6666], Text [Clusters::0x6666::1::0xa41c::1::0xa41c::], Level[DEBUG], Time[2011-03-02T12:54:00.070+02:00]
Source [urn:wisebed:ctitestbed:0x7b99], Text [Clusters::0x7b99::1::0x153d::1::0x153d::], Level[DEBUG], Time[2011-03-02T12:54:00.069+02:00]
Source [urn:wisebed:ctitestbed:0x6699], Text [Clusters::0x6699::2::0::3::], Level[DEBUG], Time[2011-03-02T12:54:00.064+02:00]
Source [urn:wisebed:ctitestbed:0x1cde], Text [Clusters::0x1cde::1::0xcb1::1::0xcb1::], Level[DEBUG], Time[2011-03-02T12:54:00.075+02:00]
Source [urn:wisebed:ctitestbed:0x1c98], Text [Clusters::0x1c98::1::0x57b::1::0x57b::], Level[DEBUG], Time[2011-03-02T12:54:00.073+02:00]
Source [urn:wisebed:ctitestbed:0xa41c], Text [Clusters::0xa41c::2::1::1::], Level[DEBUG], Time[2011-03-02T12:54:00.077+02:00]
Source [urn:wisebed:ctitestbed:0x1ccd], Text [Clusters::0x1ccd::1::0x14e7::1::0x14e7::], Level[DEBUG], Time[2011-03-02T12:54:00.080+02:00]
Source [urn:wisebed:ctitestbed:0x1cde], Text [DROPPED_NB;0x153d;Time;384; Node ;0x1cde; has ;2; neighbors;stability;4], Level[DEBUG], Time[2011-03-02T12:54:04.076+02:00]
Source [urn:wisebed:ctitestbed:0x153d], Text [LOST_NB_BIDI;0x1cde;Time;384; Node ;0x153d; has ;6; neighbors;stability;15], Level[DEBUG], Time[2011-03-02T12:54:04.081+02:00]
Source [urn:wisebed:ctitestbed:0x1cde], Text [NEW_NB;0x153d;Time;387; Node ;0x1cde; has ;2; neighbors;stability;8], Level[DEBUG], Time[2011-03-02T12:54:07.076+02:00]
Source [urn:wisebed:ctitestbed:0x1cde], Text [NEW_NB_BIDI;0x153d;Time;387; Node ;0x1cde; has ;2; neighbors;stability;8], Level[DEBUG], Time[2011-03-02T12:54:07.079+02:00]
Source [urn:wisebed:ctitestbed:0x153d], Text [NEW_NB_BIDI;0x1cde;Time;387; Node ;0x153d; has ;6; neighbors;stability;15], Level[DEBUG], Time[2011-03-02T12:54:07.089+02:00]
Source [urn:wisebed:ctitestbed:0x0c9b], Text [DROPPED_NB;0x1cde;Time;399; Node ;0xc9b; has ;5; neighbors;stability;14], Level[DEBUG], Time[2011-03-02T12:54:18.803+02:00]
Source [urn:wisebed:ctitestbed:0x0c9b], Text [NEW_NB;0x1cde;Time;405; Node ;0xc9b; has ;5; neighbors;stability;14], Level[DEBUG], Time[2011-03-02T12:54:24.792+02:00]
Source [urn:wisebed:ctitestbed:0x1b77], Text [Clusters::0x1b77::1::0x57b::1::0x57b::], Level[DEBUG], Time[2011-03-02T12:54:40.059+02:00]
Source [urn:wisebed:ctitestbed:0x057b], Text [Clusters::0x57b::2::4::0::], Level[DEBUG], Time[2011-03-02T12:54:40.060+02:00]
Source [urn:wisebed:ctitestbed:0x1b71], Text [Clusters::0x1b71::2::0::1::], Level[DEBUG], Time[2011-03-02T12:54:40.062+02:00]
Source [urn:wisebed:ctitestbed:0xa41c], Text [Clusters::0xa41c::2::1::1::], Level[DEBUG], Time[2011-03-02T12:54:40.059+02:00]
Source [urn:wisebed:ctitestbed:0x1b8b], Text [Clusters::0x1b8b::2::0::1::], Level[DEBUG], Time[2011-03-02T12:54:40.062+02:00]
Source [urn:wisebed:ctitestbed:0x153d], Text [Clusters::0x153d::2::3::2::], Level[DEBUG], Time[2011-03-02T12:54:40.066+02:00]
Source [urn:wisebed:ctitestbed:0x0cb1], Text [Clusters::0xcb1::2::1::1::], Level[DEBUG], Time[2011-03-02T12:54:40.062+02:00]
Source [urn:wisebed:ctitestbed:0xddba], Text [Clusters::0xddba::1::0x14e7::1::0x14e7::], Level[DEBUG], Time[2011-03-02T12:54:40.070+02:00]
Source [urn:wisebed:ctitestbed:0x14e7], Text [Clusters::0x14e7::2::3::0::], Level[DEBUG], Time[2011-03-02T12:54:40.070+02:00]
Source [urn:wisebed:ctitestbed:0x1cde], Text [Clusters::0x1cde::1::0xcb1::1::0xcb1::], Level[DEBUG], Time[2011-03-02T12:54:40.064+02:00]
Source [urn:wisebed:ctitestbed:0x1cd0], Text [Clusters::0x1cd0::1::0x57b::1::0x57b::], Level[DEBUG], Time[2011-03-02T12:54:39.739+02:00]
Source [urn:wisebed:ctitestbed:0x1b85], Text [Clusters::0x1b85::1::0x153d::1::0x153d::], Level[DEBUG], Time[2011-03-02T12:54:40.067+02:00]
Source [urn:wisebed:ctitestbed:0x0c9b], Text [Clusters::0xc9b::1::0x57b::1::0x57b::], Level[DEBUG], Time[2011-03-02T12:54:39.743+02:00]
Source [urn:wisebed:ctitestbed:0x1bc4], Text [Clusters::0x1bc4::1::0x153d::1::0x153d::], Level[DEBUG], Time[2011-03-02T12:54:40.059+02:00]
Source [urn:wisebed:ctitestbed:0x6666], Text [Clusters::0x6666::1::0xa41c::1::0xa41c::], Level[DEBUG], Time[2011-03-02T12:54:40.073+02:00]
Source [urn:wisebed:ctitestbed:0x6699], Text [Clusters::0x6699::2::0::3::], Level[DEBUG], Time[2011-03-02T12:54:40.063+02:00]
Source [urn:wisebed:ctitestbed:0x1c98], Text [Clusters::0x1c98::1::0x57b::1::0x57b::], Level[DEBUG], Time[2011-03-02T12:54:40.073+02:00]
Source [urn:wisebed:ctitestbed:0x7b99], Text [Clusters::0x7b99::1::0x153d::1::0x153d::], Level[DEBUG], Time[2011-03-02T12:54:40.074+02:00]
Source [urn:wisebed:ctitestbed:0x1ccd], Text [Clusters::0x1ccd::1::0x14e7::1::0x14e7::], Level[DEBUG], Time[2011-03-02T12:54:40.080+02:00]
Source [urn:wisebed:ctitestbed:0x997b], Text [Clusters::0x997b::1::0x14e7::1::0x14e7::], Level[DEBUG], Time[2011-03-02T12:54:40.080+02:00]
Source [urn:wisebed:ctitestbed:0x153d], Text [NEW_NB;0x1b71;Time;447; Node ;0x153d; has ;7; neighbors;stability;4], Level[DEBUG], Time[2011-03-02T12:55:07.058+02:00]
Source [urn:wisebed:ctitestbed:0x153d], Text [NEW_NB_BIDI;0x1b71;Time;447; Node ;0x153d; has ;7; neighbors;stability;4], Level[DEBUG], Time[2011-03-02T12:55:07.059+02:00]
Source [urn:wisebed:ctitestbed:0x1b71], Text [NEW_NB_BIDI;0x153d;Time;447; Node ;0x1b71; has ;2; neighbors;stability;11], Level[DEBUG], Time[2011-03-02T12:55:07.077+02:00]
Source [urn:wisebed:ctitestbed:0x1b71], Text [Present::0x1b71::1::0x153d::1::0x153d::], Level[DEBUG], Time[2011-03-02T12:55:07.078+02:00]
Source [urn:wisebed:ctitestbed:0x997b], Text [DROPPED_NB;0x14e7;Time;450; Node ;0x997b; has ;5; neighbors;stability;41], Level[DEBUG], Time[2011-03-02T12:55:10.110+02:00]
Source [urn:wisebed:ctitestbed:0x14e7], Text [LOST_NB_BIDI;0x997b;Time;450; Node ;0x14e7; has ;3; neighbors;stability;23], Level[DEBUG], Time[2011-03-02T12:55:10.122+02:00]
Source [urn:wisebed:ctitestbed:0x997b], Text [Send::0x997b::43::0xffff::1::], Level[DEBUG], Time[2011-03-02T12:55:10.134+02:00]
Source [urn:wisebed:ctitestbed:0x997b], Text [Send::0x997b::44::0x6699::exp::], Level[DEBUG], Time[2011-03-02T12:55:12.112+02:00]
Source [urn:wisebed:ctitestbed:0x997b], Text [Present::0x997b::1::0x6699::1::0x6699::], Level[DEBUG], Time[2011-03-02T12:55:12.114+02:00]
Source [urn:wisebed:ctitestbed:0x997b], Text [Send::0x997b::44::0x6699::exp::], Level[DEBUG], Time[2011-03-02T12:55:12.138+02:00]
Source [urn:wisebed:ctitestbed:0x997b], Text [Present::0x997b::1::0x153d::1::0x153d::], Level[DEBUG], Time[2011-03-02T12:55:13.055+02:00]
Source [urn:wisebed:ctitestbed:0x997b], Text [NEW_NB;0x14e7;Time;456; Node ;0x997b; has ;5; neighbors;stability;44], Level[DEBUG], Time[2011-03-02T12:55:16.088+02:00]
Source [urn:wisebed:ctitestbed:0x997b], Text [NEW_NB_BIDI;0x14e7;Time;456; Node ;0x997b; has ;5; neighbors;stability;44], Level[DEBUG], Time[2011-03-02T12:55:16.091+02:00]
Source [urn:wisebed:ctitestbed:0x997b], Text [Present::0x997b::1::0x14e7::1::0x14e7::], Level[DEBUG], Time[2011-03-02T12:55:16.093+02:00]
Source [urn:wisebed:ctitestbed:0x14e7], Text [NEW_NB_BIDI;0x997b;Time;456; Node ;0x14e7; has ;3; neighbors;stability;25], Level[DEBUG], Time[2011-03-02T12:55:16.123+02:00]
Source [urn:wisebed:ctitestbed:0x1b85], Text [Clusters::0x1b85::1::0x153d::1::0x153d::], Level[DEBUG], Time[2011-03-02T12:55:20.050+02:00]
Source [urn:wisebed:ctitestbed:0x6666], Text [Clusters::0x6666::1::0xa41c::1::0xa41c::], Level[DEBUG], Time[2011-03-02T12:55:20.055+02:00]
Source [urn:wisebed:ctitestbed:0x1b77], Text [Clusters::0x1b77::1::0x57b::1::0x57b::], Level[DEBUG], Time[2011-03-02T12:55:20.061+02:00]
Source [urn:wisebed:ctitestbed:0x057b], Text [Clusters::0x57b::2::4::0::], Level[DEBUG], Time[2011-03-02T12:55:20.061+02:00]
Source [urn:wisebed:ctitestbed:0x1b71], Text [Clusters::0x1b71::1::0x153d::1::0x153d::], Level[DEBUG], Time[2011-03-02T12:55:20.063+02:00]
Source [urn:wisebed:ctitestbed:0x153d], Text [Clusters::0x153d::2::4::2::], Level[DEBUG], Time[2011-03-02T12:55:20.065+02:00]
Source [urn:wisebed:ctitestbed:0x1bc4], Text [Clusters::0x1bc4::1::0x153d::1::0x153d::], Level[DEBUG], Time[2011-03-02T12:55:20.052+02:00]
Source [urn:wisebed:ctitestbed:0xa41c], Text [Clusters::0xa41c::2::1::1::], Level[DEBUG], Time[2011-03-02T12:55:20.063+02:00]
Source [urn:wisebed:ctitestbed:0x1b8b], Text [Clusters::0x1b8b::2::0::1::], Level[DEBUG], Time[2011-03-02T12:55:20.065+02:00]
Source [urn:wisebed:ctitestbed:0x14e7], Text [Clusters::0x14e7::2::3::0::], Level[DEBUG], Time[2011-03-02T12:55:20.070+02:00]
Source [urn:wisebed:ctitestbed:0xddba], Text [Clusters::0xddba::1::0x14e7::1::0x14e7::], Level[DEBUG], Time[2011-03-02T12:55:20.071+02:00]
Source [urn:wisebed:ctitestbed:0x1cd0], Text [Clusters::0x1cd0::1::0x57b::1::0x57b::], Level[DEBUG], Time[2011-03-02T12:55:19.660+02:00]
Source [urn:wisebed:ctitestbed:0x6699], Text [Clusters::0x6699::2::0::3::], Level[DEBUG], Time[2011-03-02T12:55:20.057+02:00]
Source [urn:wisebed:ctitestbed:0x7b99], Text [Clusters::0x7b99::1::0x153d::1::0x153d::], Level[DEBUG], Time[2011-03-02T12:55:20.065+02:00]
Source [urn:wisebed:ctitestbed:0x0c9b], Text [Clusters::0xc9b::1::0x57b::1::0x57b::], Level[DEBUG], Time[2011-03-02T12:55:19.664+02:00]
Source [urn:wisebed:ctitestbed:0x997b], Text [Clusters::0x997b::1::0x14e7::1::0x14e7::], Level[DEBUG], Time[2011-03-02T12:55:20.069+02:00]
Source [urn:wisebed:ctitestbed:0x0cb1], Text [Clusters::0xcb1::2::1::1::], Level[DEBUG], Time[2011-03-02T12:55:20.071+02:00]
Source [urn:wisebed:ctitestbed:0x1cde], Text [Clusters::0x1cde::1::0xcb1::1::0xcb1::], Level[DEBUG], Time[2011-03-02T12:55:20.079+02:00]
Source [urn:wisebed:ctitestbed:0x1c98], Text [Clusters::0x1c98::1::0x57b::1::0x57b::], Level[DEBUG], Time[2011-03-02T12:55:20.077+02:00]
Source [urn:wisebed:ctitestbed:0x1ccd], Text [Clusters::0x1ccd::1::0x14e7::1::0x14e7::], Level[DEBUG], Time[2011-03-02T12:55:20.084+02:00]
Source [urn:wisebed:ctitestbed:0x153d], Text [DROPPED_NB;0x1bc4;Time;462; Node ;0x153d; has ;7; neighbors;stability;5], Level[DEBUG], Time[2011-03-02T12:55:22.073+02:00]
Source [urn:wisebed:ctitestbed:0x1bc4], Text [LOST_NB_BIDI;0x153d;Time;462; Node ;0x1bc4; has ;6; neighbors;stability;45], Level[DEBUG], Time[2011-03-02T12:55:22.075+02:00]
Source [urn:wisebed:ctitestbed:0x1bc4], Text [ForcedCH::0x1bc4::], Level[DEBUG], Time[2011-03-02T12:55:24.080+02:00]
Source [urn:wisebed:ctitestbed:0x1bc4], Text [Present::0x1bc4::2::0::0::], Level[DEBUG], Time[2011-03-02T12:55:24.082+02:00]
Source [urn:wisebed:ctitestbed:0x1bc4], Text [Send::0x1bc4::43::0xffff::0::], Level[DEBUG], Time[2011-03-02T12:55:24.085+02:00]
Source [urn:wisebed:ctitestbed:0x6699], Text [Present::0x6699::1::0x1bc4::1::0x1bc4::], Level[DEBUG], Time[2011-03-02T12:55:24.092+02:00]
Source [urn:wisebed:ctitestbed:0x153d], Text [NEW_NB;0x1bc4;Time;465; Node ;0x153d; has ;7; neighbors;stability;7], Level[DEBUG], Time[2011-03-02T12:55:25.075+02:00]
Source [urn:wisebed:ctitestbed:0x153d], Text [NEW_NB_BIDI;0x1bc4;Time;465; Node ;0x153d; has ;7; neighbors;stability;7], Level[DEBUG], Time[2011-03-02T12:55:25.076+02:00]
Source [urn:wisebed:ctitestbed:0x1bc4], Text [NEW_NB_BIDI;0x153d;Time;465; Node ;0x1bc4; has ;6; neighbors;stability;45], Level[DEBUG], Time[2011-03-02T12:55:25.086+02:00]
Source [urn:wisebed:ctitestbed:0x1bc4], Text [Present::0x1bc4::1::0x153d::1::0x153d::], Level[DEBUG], Time[2011-03-02T12:55:25.088+02:00]
Source [urn:wisebed:ctitestbed:0x6699], Text [ForcedCH::0x6699::], Level[DEBUG], Time[2011-03-02T12:55:30.062+02:00]
Source [urn:wisebed:ctitestbed:0x6699], Text [Present::0x6699::2::0::0::], Level[DEBUG], Time[2011-03-02T12:55:30.064+02:00]
Source [urn:wisebed:ctitestbed:0x6699], Text [Send::0x6699::43::0xffff::0::], Level[DEBUG], Time[2011-03-02T12:55:30.067+02:00]
Source [urn:wisebed:ctitestbed:0x153d], Text [NEW_NB;0x1b8b;Time;495; Node ;0x153d; has ;8; neighbors;stability;9], Level[DEBUG], Time[2011-03-02T12:55:55.076+02:00]
Source [urn:wisebed:ctitestbed:0x1b85], Text [Clusters::0x1b85::1::0x153d::1::0x153d::], Level[DEBUG], Time[2011-03-02T12:56:00.052+02:00]
Source [urn:wisebed:ctitestbed:0x6666], Text [Clusters::0x6666::1::0xa41c::1::0xa41c::], Level[DEBUG], Time[2011-03-02T12:56:00.059+02:00]
Source [urn:wisebed:ctitestbed:0x057b], Text [Clusters::0x57b::2::4::0::], Level[DEBUG], Time[2011-03-02T12:56:00.061+02:00]
Source [urn:wisebed:ctitestbed:0x1b77], Text [Clusters::0x1b77::1::0x57b::1::0x57b::], Level[DEBUG], Time[2011-03-02T12:56:00.062+02:00]
Source [urn:wisebed:ctitestbed:0x1b71], Text [Clusters::0x1b71::1::0x153d::1::0x153d::], Level[DEBUG], Time[2011-03-02T12:56:00.064+02:00]
Source [urn:wisebed:ctitestbed:0x153d], Text [Clusters::0x153d::2::4::2::], Level[DEBUG], Time[2011-03-02T12:56:00.066+02:00]
Source [urn:wisebed:ctitestbed:0x14e7], Text [Clusters::0x14e7::2::3::0::], Level[DEBUG], Time[2011-03-02T12:56:00.071+02:00]
Source [urn:wisebed:ctitestbed:0x1bc4], Text [Clusters::0x1bc4::1::0x153d::1::0x153d::], Level[DEBUG], Time[2011-03-02T12:56:00.056+02:00]
Source [urn:wisebed:ctitestbed:0xa41c], Text [Clusters::0xa41c::2::1::1::], Level[DEBUG], Time[2011-03-02T12:56:00.066+02:00]
Source [urn:wisebed:ctitestbed:0xddba], Text [Clusters::0xddba::1::0x14e7::1::0x14e7::], Level[DEBUG], Time[2011-03-02T12:56:00.072+02:00]
Source [urn:wisebed:ctitestbed:0x0cb1], Text [Clusters::0xcb1::2::1::1::], Level[DEBUG], Time[2011-03-02T12:56:00.066+02:00]
Source [urn:wisebed:ctitestbed:0x1cde], Text [Clusters::0x1cde::1::0xcb1::1::0xcb1::], Level[DEBUG], Time[2011-03-02T12:56:00.068+02:00]
Source [urn:wisebed:ctitestbed:0x1cd0], Text [Clusters::0x1cd0::1::0x57b::1::0x57b::], Level[DEBUG], Time[2011-03-02T12:55:59.582+02:00]
Source [urn:wisebed:ctitestbed:0x0c9b], Text [Clusters::0xc9b::1::0x57b::1::0x57b::], Level[DEBUG], Time[2011-03-02T12:55:59.584+02:00]
Source [urn:wisebed:ctitestbed:0x997b], Text [Clusters::0x997b::1::0x14e7::1::0x14e7::], Level[DEBUG], Time[2011-03-02T12:56:00.069+02:00]
Source [urn:wisebed:ctitestbed:0x6699], Text [Clusters::0x6699::2::0::3::], Level[DEBUG], Time[2011-03-02T12:56:00.062+02:00]
Source [urn:wisebed:ctitestbed:0x1b8b], Text [Clusters::0x1b8b::2::0::1::], Level[DEBUG], Time[2011-03-02T12:56:00.075+02:00]
Source [urn:wisebed:ctitestbed:0x1c98], Text [Clusters::0x1c98::1::0x57b::1::0x57b::], Level[DEBUG], Time[2011-03-02T12:56:00.078+02:00]
Source [urn:wisebed:ctitestbed:0x1ccd], Text [Clusters::0x1ccd::1::0x14e7::1::0x14e7::], Level[DEBUG], Time[2011-03-02T12:56:00.084+02:00]
Source [urn:wisebed:ctitestbed:0x7b99], Text [Clusters::0x7b99::1::0x153d::1::0x153d::], Level[DEBUG], Time[2011-03-02T12:56:00.089+02:00]
Source [urn:wisebed:ctitestbed:0x1cde], Text [DROPPED_NB;0x153d;Time;507; Node ;0x1cde; has ;2; neighbors;stability;0], Level[DEBUG], Time[2011-03-02T12:56:07.082+02:00]
Source [urn:wisebed:ctitestbed:0x057b], Text [DROPPED_NB;0xc9b;Time;513; Node ;0x57b; has ;4; neighbors;stability;74], Level[DEBUG], Time[2011-03-02T12:56:13.096+02:00]
Source [urn:wisebed:ctitestbed:0x0cb1], Text [DROPPED_NB;0xc9b;Time;513; Node ;0xcb1; has ;3; neighbors;stability;17], Level[DEBUG], Time[2011-03-02T12:56:13.098+02:00]
Source [urn:wisebed:ctitestbed:0x0c9b], Text [LOST_NB_BIDI;0x57b;Time;513; Node ;0xc9b; has ;5; neighbors;stability;22], Level[DEBUG], Time[2011-03-02T12:56:12.597+02:00]
Source [urn:wisebed:ctitestbed:0x0c9b], Text [ForcedCH::0xc9b::], Level[DEBUG], Time[2011-03-02T12:56:14.599+02:00]
Source [urn:wisebed:ctitestbed:0x0c9b], Text [Present::0xc9b::2::0::0::], Level[DEBUG], Time[2011-03-02T12:56:14.600+02:00]
Source [urn:wisebed:ctitestbed:0x0c9b], Text [Send::0xc9b::43::0xffff::0::], Level[DEBUG], Time[2011-03-02T12:56:14.600+02:00]
Source [urn:wisebed:ctitestbed:0x153d], Text [DROPPED_NB;0x1cde;Time;519; Node ;0x153d; has ;8; neighbors;stability;10], Level[DEBUG], Time[2011-03-02T12:56:19.087+02:00]
Source [urn:wisebed:ctitestbed:0x1cde], Text [NEW_NB;0x153d;Time;519; Node ;0x1cde; has ;2; neighbors;stability;0], Level[DEBUG], Time[2011-03-02T12:56:19.096+02:00]
Source [urn:wisebed:ctitestbed:0x057b], Text [NEW_NB;0xc9b;Time;522; Node ;0x57b; has ;4; neighbors;stability;87], Level[DEBUG], Time[2011-03-02T12:56:22.089+02:00]
Source [urn:wisebed:ctitestbed:0x057b], Text [NEW_NB_BIDI;0xc9b;Time;522; Node ;0x57b; has ;4; neighbors;stability;87], Level[DEBUG], Time[2011-03-02T12:56:22.089+02:00]
Source [urn:wisebed:ctitestbed:0x0cb1], Text [NEW_NB;0xc9b;Time;522; Node ;0xcb1; has ;3; neighbors;stability;22], Level[DEBUG], Time[2011-03-02T12:56:22.099+02:00]
Source [urn:wisebed:ctitestbed:0x0cb1], Text [NEW_NB_BIDI;0xc9b;Time;522; Node ;0xcb1; has ;3; neighbors;stability;22], Level[DEBUG], Time[2011-03-02T12:56:22.101+02:00]
Source [urn:wisebed:ctitestbed:0x0cb1], Text [Present::0xcb1::1::0xc9b::1::0xc9b::], Level[DEBUG], Time[2011-03-02T12:56:22.104+02:00]
Source [urn:wisebed:ctitestbed:0x0c9b], Text [NEW_NB_BIDI;0x57b;Time;522; Node ;0xc9b; has ;5; neighbors;stability;23], Level[DEBUG], Time[2011-03-02T12:56:21.579+02:00]
Source [urn:wisebed:ctitestbed:0x0c9b], Text [Present::0xc9b::1::0x57b::1::0x57b::], Level[DEBUG], Time[2011-03-02T12:56:21.579+02:00]
Source [urn:wisebed:ctitestbed:0x1cde], Text [ForcedCH::0x1cde::], Level[DEBUG], Time[2011-03-02T12:56:24.117+02:00]
Source [urn:wisebed:ctitestbed:0x1cde], Text [Present::0x1cde::2::0::0::], Level[DEBUG], Time[2011-03-02T12:56:24.119+02:00]
Source [urn:wisebed:ctitestbed:0x1cde], Text [Send::0x1cde::43::0xffff::0::], Level[DEBUG], Time[2011-03-02T12:56:24.121+02:00]
Source [urn:wisebed:ctitestbed:0x153d], Text [NEW_NB;0x1cde;Time;525; Node ;0x153d; has ;8; neighbors;stability;13], Level[DEBUG], Time[2011-03-02T12:56:25.087+02:00]
Source [urn:wisebed:ctitestbed:0x153d], Text [NEW_NB_BIDI;0x1cde;Time;525; Node ;0x153d; has ;8; neighbors;stability;13], Level[DEBUG], Time[2011-03-02T12:56:25.088+02:00]
Source [urn:wisebed:ctitestbed:0x1cde], Text [NEW_NB_BIDI;0x153d;Time;525; Node ;0x1cde; has ;2; neighbors;stability;1], Level[DEBUG], Time[2011-03-02T12:56:25.105+02:00]
Source [urn:wisebed:ctitestbed:0x153d], Text [NEW_NB_BIDI;0xcb1;Time;525; Node ;0x153d; has ;8; neighbors;stability;13], Level[DEBUG], Time[2011-03-02T12:56:25.109+02:00]
Source [urn:wisebed:ctitestbed:0x1cde], Text [Present::0x1cde::1::0x153d::1::0x153d::], Level[DEBUG], Time[2011-03-02T12:56:25.108+02:00]
Source [urn:wisebed:ctitestbed:0x0cb1], Text [NEW_NB;0x153d;Time;525; Node ;0xcb1; has ;4; neighbors;stability;19], Level[DEBUG], Time[2011-03-02T12:56:25.110+02:00]
Source [urn:wisebed:ctitestbed:0x0cb1], Text [NEW_NB_BIDI;0x153d;Time;525; Node ;0xcb1; has ;4; neighbors;stability;19], Level[DEBUG], Time[2011-03-02T12:56:25.113+02:00]
Source [urn:wisebed:ctitestbed:0x1cde], Text [Present::0x1cde::1::0xcb1::1::0xcb1::], Level[DEBUG], Time[2011-03-02T12:56:27.089+02:00]
Source [urn:wisebed:ctitestbed:0x0cb1], Text [ForcedCH::0xcb1::], Level[DEBUG], Time[2011-03-02T12:56:27.091+02:00]
Source [urn:wisebed:ctitestbed:0x0cb1], Text [Present::0xcb1::2::0::0::], Level[DEBUG], Time[2011-03-02T12:56:27.093+02:00]
Source [urn:wisebed:ctitestbed:0x153d], Text [Present::0x153d::1::0xcb1::1::0xcb1::], Level[DEBUG], Time[2011-03-02T12:56:27.098+02:00]
Source [urn:wisebed:ctitestbed:0x0cb1], Text [Send::0xcb1::43::0xffff::0::], Level[DEBUG], Time[2011-03-02T12:56:27.096+02:00]
Source [urn:wisebed:ctitestbed:0x7b99], Text [Send::0x7b99::43::0xffff::1::], Level[DEBUG], Time[2011-03-02T12:56:28.122+02:00]
